"","GH","GA","scorer","time","scoring","game","league","covid","cens","start","stop","stratum"
"3547",1,1,"Jhonatan Agudelo",45,"Cúcuta Deportivo","Cúcuta Deportivo v. Envigado FC 1:1","Colombia","Antes",0,45,90,3
"3548",0,1,"Diego Herazo",7,"Independiente Medellín","Cúcuta Deportivo v. Independiente Medellín 2:2","Colombia","Antes",1,0,7,1
"3549",1,1,"Jhonatan Agudelo",60,"Cúcuta Deportivo","Cúcuta Deportivo v. Independiente Medellín 2:2","Colombia","Antes",1,7,60,2
"3550",1,2,"Germán Cano",85,"Independiente Medellín","Cúcuta Deportivo v. Independiente Medellín 2:2","Colombia","Antes",1,60,85,3
"3551",2,2,"Mauricio Duarte",90,"Cúcuta Deportivo","Cúcuta Deportivo v. Independiente Medellín 2:2","Colombia","Antes",1,85,90,4
"3552",2,2,"Mauricio Duarte",90,"Cúcuta Deportivo","Cúcuta Deportivo v. Independiente Medellín 2:2","Colombia","Antes",0,90,90,5
"3553",1,0,"Luis Miranda",52,"Cúcuta Deportivo","Cúcuta Deportivo v. Jaguares de Córdoba 1:1","Colombia","Antes",1,0,52,1
"3554",1,1,"Mauricio Duarte",65,"Jaguares de Córdoba","Cúcuta Deportivo v. Jaguares de Córdoba 1:1","Colombia","Antes",1,52,65,2
"3555",1,1,"Mauricio Duarte",65,"Jaguares de Córdoba","Cúcuta Deportivo v. Jaguares de Córdoba 1:1","Colombia","Antes",0,65,90,3
"3556",0,1,"Matías Mier",28,"La Equidad","Cúcuta Deportivo v. La Equidad 2:1","Colombia","Antes",1,0,28,1
"3557",1,1,"Jhonatan Agudelo",38,"Cúcuta Deportivo","Cúcuta Deportivo v. La Equidad 2:1","Colombia","Antes",1,28,38,2
"3558",2,1,"Matías Pérez García",63,"Cúcuta Deportivo","Cúcuta Deportivo v. La Equidad 2:1","Colombia","Antes",1,38,63,3
"3559",2,1,"Matías Pérez García",63,"Cúcuta Deportivo","Cúcuta Deportivo v. La Equidad 2:1","Colombia","Antes",0,63,90,4
"3560",0,1,"Hansel Zapata",51,"Millonarios","Cúcuta Deportivo v. Millonarios 1:1","Colombia","Antes",1,0,51,1
"3561",1,1,"Agustín Vuletich",70,"Cúcuta Deportivo","Cúcuta Deportivo v. Millonarios 1:1","Colombia","Antes",1,51,70,2
"3562",1,1,"Agustín Vuletich",70,"Cúcuta Deportivo","Cúcuta Deportivo v. Millonarios 1:1","Colombia","Antes",0,70,90,3
"3563",0,1,"José Ortiz",5,"Millonarios","Cúcuta Deportivo v. Millonarios 3:1","Colombia","Antes",1,0,5,1
"3564",1,1,"Luis Miranda",6,"Cúcuta Deportivo","Cúcuta Deportivo v. Millonarios 3:1","Colombia","Antes",1,5,6,2
"3565",2,1,"James Castro",44,"Cúcuta Deportivo","Cúcuta Deportivo v. Millonarios 3:1","Colombia","Antes",1,6,44,3
"3566",3,1,"Mauricio Duarte",87,"Cúcuta Deportivo","Cúcuta Deportivo v. Millonarios 3:1","Colombia","Antes",1,44,87,4
"3567",3,1,"Mauricio Duarte",87,"Cúcuta Deportivo","Cúcuta Deportivo v. Millonarios 3:1","Colombia","Antes",0,87,90,5
"3568",1,0,"Daniel Restrepo",15,"Cúcuta Deportivo","Cúcuta Deportivo v. Once Caldas 1:1","Colombia","Antes",1,0,15,1
"3569",1,1,"Elvis Mosquera",53,"Once Caldas","Cúcuta Deportivo v. Once Caldas 1:1","Colombia","Antes",1,15,53,2
"3570",1,1,"Elvis Mosquera",53,"Once Caldas","Cúcuta Deportivo v. Once Caldas 1:1","Colombia","Antes",0,53,90,3
"3571",1,0,"James Castro",9,"Cúcuta Deportivo","Cúcuta Deportivo v. Patriotas FC 1:0","Colombia","Antes",1,0,9,1
"3572",1,0,"James Castro",9,"Cúcuta Deportivo","Cúcuta Deportivo v. Patriotas FC 1:0","Colombia","Antes",0,9,90,2
"3573",1,0,"Luis Miranda",52,"Cúcuta Deportivo","Cúcuta Deportivo v. Santa Fe 1:0","Colombia","Antes",1,0,52,1
"3574",1,0,"Luis Miranda",52,"Cúcuta Deportivo","Cúcuta Deportivo v. Santa Fe 1:0","Colombia","Antes",0,52,90,2
"3575",1,0,"Jhonatan Agudelo",14,"Cúcuta Deportivo","Cúcuta Deportivo v. Unión Magdalena 3:1","Colombia","Antes",1,0,14,1
"3576",2,0,"Luis Miranda",21,"Cúcuta Deportivo","Cúcuta Deportivo v. Unión Magdalena 3:1","Colombia","Antes",1,14,21,2
"3577",2,1,"Luis Arias",46,"Unión Magdalena","Cúcuta Deportivo v. Unión Magdalena 3:1","Colombia","Antes",1,21,46,3
"3578",3,1,"James Castro",66,"Cúcuta Deportivo","Cúcuta Deportivo v. Unión Magdalena 3:1","Colombia","Antes",1,46,66,4
"3579",3,1,"James Castro",66,"Cúcuta Deportivo","Cúcuta Deportivo v. Unión Magdalena 3:1","Colombia","Antes",0,66,90,5
"3580",0,1,"Giovanni",3,"América - MG","Ceará - CE v. América - MG 2:2","Brasil","Antes",1,0,3,1
"3581",0,2,"Giovanni",30,"América - MG","Ceará - CE v. América - MG 2:2","Brasil","Antes",1,3,30,2
"3582",1,2,"Élton",38,"Ceará - CE","Ceará - CE v. América - MG 2:2","Brasil","Antes",1,30,38,3
"3583",2,2,"Pio",90,"Ceará - CE","Ceará - CE v. América - MG 2:2","Brasil","Antes",1,38,90,4
"3584",2,2,"Pio",90,"Ceará - CE","Ceará - CE v. América - MG 2:2","Brasil","Antes",0,90,90,5
"3585",0,1,"Carlos Eduardo",85,"Athletico Paranaense","Ceará - CE v. Athletico Paranaense 0:2","Brasil","Depois",1,0,85,1
"3586",0,2,"Carlos Eduardo",90,"Athletico Paranaense","Ceará - CE v. Athletico Paranaense 0:2","Brasil","Depois",1,85,90,2
"3587",0,2,"Carlos Eduardo",90,"Athletico Paranaense","Ceará - CE v. Athletico Paranaense 0:2","Brasil","Depois",0,90,90,3
"3588",1,0,"Wendson",90,"Ceará - CE","Ceará - CE v. Athletico Paranaense 1:0","Brasil","Depois",1,0,90,1
"3589",1,0,"Wendson",90,"Ceará - CE","Ceará - CE v. Athletico Paranaense 1:0","Brasil","Depois",0,90,90,2
"3590",1,0,"Mateus Gonçalves",88,"Ceará - CE","Ceará - CE v. Athletico Paranaense 1:1","Brasil","Antes",1,0,88,1
"3591",1,1,"Mádson",90,"Athletico Paranaense","Ceará - CE v. Athletico Paranaense 1:1","Brasil","Antes",1,88,90,2
"3592",1,1,"Mádson",90,"Athletico Paranaense","Ceará - CE v. Athletico Paranaense 1:1","Brasil","Antes",0,90,90,3
"3593",1,0,"Léo Chú",60,"Ceará - CE","Ceará - CE v. Atlético Goianiense 1:2","Brasil","Depois",1,0,60,1
"3594",1,1,"Jean",78,"Atlético Goianiense","Ceará - CE v. Atlético Goianiense 1:2","Brasil","Depois",1,60,78,2
"3595",1,2,"Roberson",90,"Atlético Goianiense","Ceará - CE v. Atlético Goianiense 1:2","Brasil","Depois",1,78,90,3
"3596",1,2,"Roberson",90,"Atlético Goianiense","Ceará - CE v. Atlético Goianiense 1:2","Brasil","Depois",0,90,90,4
"3597",1,0,"Ricardo Bueno",24,"Ceará - CE","Ceará - CE v. Atlético Mineiro 1:2","Brasil","Antes",1,0,24,1
"3598",1,1,"Nathan",26,"Atlético Mineiro","Ceará - CE v. Atlético Mineiro 1:2","Brasil","Antes",1,24,26,2
"3599",1,2,"Jair",90,"Atlético Mineiro","Ceará - CE v. Atlético Mineiro 1:2","Brasil","Antes",1,26,90,3
"3600",1,2,"Jair",90,"Atlético Mineiro","Ceará - CE v. Atlético Mineiro 1:2","Brasil","Antes",0,90,90,4
"3601",0,1,"Eduardo Sasha",29,"Atlético Mineiro","Ceará - CE v. Atlético Mineiro 2:2","Brasil","Depois",1,0,29,1
"3602",1,1,"Lima",48,"Ceará - CE","Ceará - CE v. Atlético Mineiro 2:2","Brasil","Depois",1,29,48,2
"3603",2,1,"Felipe Vizeu",56,"Ceará - CE","Ceará - CE v. Atlético Mineiro 2:2","Brasil","Depois",1,48,56,3
"3604",2,2,"Keno",74,"Atlético Mineiro","Ceará - CE v. Atlético Mineiro 2:2","Brasil","Depois",1,56,74,4
"3605",2,2,"Keno",74,"Atlético Mineiro","Ceará - CE v. Atlético Mineiro 2:2","Brasil","Depois",0,74,90,5
"3606",1,0,"Bérgson",90,"Ceará - CE","Ceará - CE v. Avaí - SC 1:0","Brasil","Antes",1,0,90,1
"3607",1,0,"Bérgson",90,"Ceará - CE","Ceará - CE v. Avaí - SC 1:0","Brasil","Antes",0,90,90,2
"3608",0,1,"Lucas Fonseca",28,"Bahia - BA","Ceará - CE v. Bahia - BA 0:2","Brasil","Antes",1,0,28,1
"3609",0,2,"Gilberto",87,"Bahia - BA","Ceará - CE v. Bahia - BA 0:2","Brasil","Antes",1,28,87,2
"3610",0,2,"Gilberto",87,"Bahia - BA","Ceará - CE v. Bahia - BA 0:2","Brasil","Antes",0,87,90,3
"3611",1,0,"Saulo Mineiro",16,"Ceará - CE","Ceará - CE v. Bahia - BA 1:2","Brasil","Depois",1,0,16,1
"3612",1,1,"Gilberto",31,"Bahia - BA","Ceará - CE v. Bahia - BA 1:2","Brasil","Depois",1,16,31,2
"3613",1,2,"Gilberto",35,"Bahia - BA","Ceará - CE v. Bahia - BA 1:2","Brasil","Depois",1,31,35,3
"3614",1,2,"Gilberto",35,"Bahia - BA","Ceará - CE v. Bahia - BA 1:2","Brasil","Depois",0,35,90,4
"3615",1,0,"Cléber",12,"Ceará - CE","Ceará - CE v. Bahia - BA 2:0","Brasil","Depois",1,0,12,1
"3616",2,0,"Mateus Gonçalves",76,"Ceará - CE","Ceará - CE v. Bahia - BA 2:0","Brasil","Depois",1,12,76,2
"3617",2,0,"Mateus Gonçalves",76,"Ceará - CE","Ceará - CE v. Bahia - BA 2:0","Brasil","Depois",0,76,90,3
"3618",1,0,"Pedro Naressi",17,"Ceará - CE","Ceará - CE v. Botafogo - RJ 2:1","Brasil","Depois",1,0,17,1
"3619",1,1,"Matheus Babi",57,"Botafogo - RJ","Ceará - CE v. Botafogo - RJ 2:1","Brasil","Depois",1,17,57,2
"3620",2,1,"Saulo Mineiro",90,"Ceará - CE","Ceará - CE v. Botafogo - RJ 2:1","Brasil","Depois",1,57,90,3
"3621",2,1,"Saulo Mineiro",90,"Ceará - CE","Ceará - CE v. Botafogo - RJ 2:1","Brasil","Depois",0,90,90,4
"3622",1,0,"Jael",53,"Ceará - CE","Ceará - CE v. Chapecoense 1:0","Brasil","Depois",1,0,53,1
"3623",1,0,"Jael",53,"Ceará - CE","Ceará - CE v. Chapecoense 1:0","Brasil","Depois",0,53,90,2
"3624",0,1,"Agustin Doffo",35,"Chapecoense","Ceará - CE v. Chapecoense 3:1","Brasil","Antes",1,0,35,1
"3625",1,1,"Valdo",57,"Ceará - CE","Ceará - CE v. Chapecoense 3:1","Brasil","Antes",1,35,57,2
"3626",2,1,"Arthur Cabral",59,"Ceará - CE","Ceará - CE v. Chapecoense 3:1","Brasil","Antes",1,57,59,3
"3627",3,1,"Leandro Carvalho",77,"Ceará - CE","Ceará - CE v. Chapecoense 3:1","Brasil","Antes",1,59,77,4
"3628",3,1,"Leandro Carvalho",77,"Ceará - CE","Ceará - CE v. Chapecoense 3:1","Brasil","Antes",0,77,90,5
"3629",0,1,"Gustavo",82,"Corinthians SP","Ceará - CE v. Corinthians SP 0:1","Brasil","Antes",1,0,82,1
"3630",0,1,"Gustavo",82,"Corinthians SP","Ceará - CE v. Corinthians SP 0:1","Brasil","Antes",0,82,90,2
"3631",0,1,"Rodrigo Muniz",2,"Coritiba - PR","Ceará - CE v. Coritiba - PR 2:1","Brasil","Depois",1,0,2,1
"3632",1,1,"Vina",8,"Ceará - CE","Ceará - CE v. Coritiba - PR 2:1","Brasil","Depois",1,2,8,2
"3633",2,1,"Eduardo",52,"Ceará - CE","Ceará - CE v. Coritiba - PR 2:1","Brasil","Depois",1,8,52,3
"3634",2,1,"Eduardo",52,"Ceará - CE","Ceará - CE v. Coritiba - PR 2:1","Brasil","Depois",0,52,90,4
"3635",0,1,"Sassá",19,"Cruzeiro","Ceará - CE v. Cruzeiro 0:1","Brasil","Antes",1,0,19,1
"3636",0,1,"Sassá",19,"Cruzeiro","Ceará - CE v. Cruzeiro 0:1","Brasil","Antes",0,19,90,2
"3637",1,0,"Ricardo Bueno",21,"Ceará - CE","Ceará - CE v. CSA - AL 4:0","Brasil","Antes",1,0,21,1
"3638",2,0,"Leandro Carvalho",34,"Ceará - CE","Ceará - CE v. CSA - AL 4:0","Brasil","Antes",1,21,34,2
"3639",3,0,"João Lucas",81,"Ceará - CE","Ceará - CE v. CSA - AL 4:0","Brasil","Antes",1,34,81,3
"3640",4,0,"Ricardo Bueno",89,"Ceará - CE","Ceará - CE v. CSA - AL 4:0","Brasil","Antes",1,81,89,4
"3641",4,0,"Ricardo Bueno",89,"Ceará - CE","Ceará - CE v. CSA - AL 4:0","Brasil","Antes",0,89,90,5
"3642",1,0,"Messias",48,"Ceará - CE","Ceará - CE v. Cuiabá - MT 1:0","Brasil","Depois",1,0,48,1
"3643",1,0,"Messias",48,"Ceará - CE","Ceará - CE v. Cuiabá - MT 1:0","Brasil","Depois",0,48,90,2
"3644",1,0,"Vina",32,"Ceará - CE","Ceará - CE v. Flamengo RJ 1:1","Brasil","Depois",1,0,32,1
"3645",1,1,"Vitinho",52,"Flamengo RJ","Ceará - CE v. Flamengo RJ 1:1","Brasil","Depois",1,32,52,2
"3646",1,1,"Vitinho",52,"Flamengo RJ","Ceará - CE v. Flamengo RJ 1:1","Brasil","Depois",0,52,90,3
"3647",1,0,"Luiz Otávio",50,"Ceará - CE","Ceará - CE v. Flamengo RJ 2:0","Brasil","Depois",1,0,50,1
"3648",2,0,"Charles",56,"Ceará - CE","Ceará - CE v. Flamengo RJ 2:0","Brasil","Depois",1,50,56,2
"3649",2,0,"Charles",56,"Ceará - CE","Ceará - CE v. Flamengo RJ 2:0","Brasil","Depois",0,56,90,3
"3650",1,0,"Leandro Carvalho",42,"Ceará - CE","Ceará - CE v. Fluminense RJ 1:0","Brasil","Antes",1,0,42,1
"3651",1,0,"Vina",7,"Ceará - CE","Ceará - CE v. Fluminense RJ 1:0","Brasil","Depois",1,0,7,2
"3652",1,0,"Vina",7,"Ceará - CE","Ceará - CE v. Fluminense RJ 1:0","Brasil","Depois",0,7,90,3
"3653",0,1,"John Kennedy",45,"Fluminense RJ","Ceará - CE v. Fluminense RJ 1:3","Brasil","Depois",1,0,45,1
"3654",0,2,"Martinelli",59,"Fluminense RJ","Ceará - CE v. Fluminense RJ 1:3","Brasil","Depois",1,45,59,2
"3655",1,2,"Vina",78,"Ceará - CE","Ceará - CE v. Fluminense RJ 1:3","Brasil","Depois",1,59,78,3
"3656",1,3,"Samuel",88,"Fluminense RJ","Ceará - CE v. Fluminense RJ 1:3","Brasil","Depois",1,78,88,4
"3657",1,3,"Samuel",88,"Fluminense RJ","Ceará - CE v. Fluminense RJ 1:3","Brasil","Depois",0,88,90,5
"3658",1,0,"Bérgson",14,"Ceará - CE","Ceará - CE v. Fluminense RJ 2:0","Brasil","Antes",1,0,14,1
"3659",2,0,"Mateus Gonçalves",90,"Ceará - CE","Ceará - CE v. Fluminense RJ 2:0","Brasil","Antes",1,14,90,2
"3660",2,0,"Mateus Gonçalves",90,"Ceará - CE","Ceará - CE v. Fluminense RJ 2:0","Brasil","Antes",0,90,90,3
"3661",1,0,"Vina",44,"Ceará - CE","Ceará - CE v. Fortaleza 1:0","Brasil","Depois",1,0,44,1
"3662",1,0,"Vina",44,"Ceará - CE","Ceará - CE v. Fortaleza 1:0","Brasil","Depois",0,44,90,2
"3663",1,0,"Thiago Galhardo",15,"Ceará - CE","Ceará - CE v. Fortaleza 2:1","Brasil","Antes",1,0,15,1
"3664",2,0,"Felippe Cardoso",18,"Ceará - CE","Ceará - CE v. Fortaleza 2:1","Brasil","Antes",1,15,18,2
"3665",2,1,"Juninho Valoura",45,"Fortaleza","Ceará - CE v. Fortaleza 2:1","Brasil","Antes",1,18,45,3
"3666",2,1,"Juninho Valoura",45,"Fortaleza","Ceará - CE v. Fortaleza 2:1","Brasil","Antes",0,45,90,4
"3667",0,1,"Tinga",11,"Fortaleza","Ceará - CE v. Fortaleza 3:1","Brasil","Depois",1,0,11,1
"3668",1,1,"Kelvyn",37,"Ceará - CE","Ceará - CE v. Fortaleza 3:1","Brasil","Depois",1,11,37,2
"3669",2,1,"Cléber",79,"Ceará - CE","Ceará - CE v. Fortaleza 3:1","Brasil","Depois",1,37,79,3
"3670",3,1,"Rick",86,"Ceará - CE","Ceará - CE v. Fortaleza 3:1","Brasil","Depois",1,79,86,4
"3671",3,1,"Rick",86,"Ceará - CE","Ceará - CE v. Fortaleza 3:1","Brasil","Depois",0,86,90,5
"3672",0,1,"Michael",27,"Goiás - GO","Ceará - CE v. Goiás - GO 0:1","Brasil","Antes",1,0,27,1
"3673",0,1,"Michael",27,"Goiás - GO","Ceará - CE v. Goiás - GO 0:1","Brasil","Antes",0,27,90,2
"3674",0,1,"Rafael Moura",2,"Goiás - GO","Ceará - CE v. Goiás - GO 2:2","Brasil","Depois",1,0,2,1
"3675",1,1,"Charles",53,"Ceará - CE","Ceará - CE v. Goiás - GO 2:2","Brasil","Depois",1,2,53,2
"3676",2,1,"Vina",73,"Ceará - CE","Ceará - CE v. Goiás - GO 2:2","Brasil","Depois",1,53,73,3
"3677",2,2,"David Duarte",90,"Goiás - GO","Ceará - CE v. Goiás - GO 2:2","Brasil","Depois",1,73,90,4
"3678",2,2,"David Duarte",90,"Goiás - GO","Ceará - CE v. Goiás - GO 2:2","Brasil","Depois",0,90,90,5
"3679",0,1,"Thonny Anderson",81,"Grêmio Porto Alegre","Ceará - CE v. Grêmio Porto Alegre 0:1","Brasil","Antes",1,0,81,1
"3680",0,1,"Thonny Anderson",81,"Grêmio Porto Alegre","Ceará - CE v. Grêmio Porto Alegre 0:1","Brasil","Antes",0,81,90,2
"3681",1,0,"Cléber",44,"Ceará - CE","Ceará - CE v. Grêmio Porto Alegre 1:1","Brasil","Depois",1,0,44,1
"3682",1,1,"Thaciano",71,"Grêmio Porto Alegre","Ceará - CE v. Grêmio Porto Alegre 1:1","Brasil","Depois",1,44,71,2
"3683",1,1,"Thaciano",71,"Grêmio Porto Alegre","Ceará - CE v. Grêmio Porto Alegre 1:1","Brasil","Depois",0,71,90,3
"3684",1,0,"Ricardinho",11,"Ceará - CE","Ceará - CE v. Grêmio Porto Alegre 2:1","Brasil","Antes",1,0,11,1
"3685",2,0,"Michel",23,"Ceará - CE","Ceará - CE v. Grêmio Porto Alegre 2:1","Brasil","Antes",1,11,23,2
"3686",2,1,"Éverton",31,"Grêmio Porto Alegre","Ceará - CE v. Grêmio Porto Alegre 2:1","Brasil","Antes",1,23,31,3
"3687",2,1,"Éverton",31,"Grêmio Porto Alegre","Ceará - CE v. Grêmio Porto Alegre 2:1","Brasil","Antes",0,31,90,4
"3688",0,1,"Caio Vidal",53,"Internacional","Ceará - CE v. Internacional 0:2","Brasil","Depois",1,0,53,1
"3689",0,2,"Yuri Alberto",77,"Internacional","Ceará - CE v. Internacional 0:2","Brasil","Depois",1,53,77,2
"3690",0,2,"Yuri Alberto",77,"Internacional","Ceará - CE v. Internacional 0:2","Brasil","Depois",0,77,90,3
"3691",0,1,"Leandro Damião",16,"Internacional","Ceará - CE v. Internacional 1:1","Brasil","Antes",1,0,16,1
"3692",1,1,"Ricardinho",42,"Ceará - CE","Ceará - CE v. Internacional 1:1","Brasil","Antes",1,16,42,2
"3693",1,1,"Ricardinho",42,"Ceará - CE","Ceará - CE v. Internacional 1:1","Brasil","Antes",0,42,90,3
"3694",1,0,"Thiago Galhardo",42,"Ceará - CE","Ceará - CE v. Internacional 2:0","Brasil","Antes",1,0,42,1
"3695",2,0,"Mateus Gonçalves",88,"Ceará - CE","Ceará - CE v. Internacional 2:0","Brasil","Antes",1,42,88,2
"3696",2,0,"Mateus Gonçalves",88,"Ceará - CE","Ceará - CE v. Internacional 2:0","Brasil","Antes",0,88,90,3
"3697",1,0,"Saulo Mineiro",48,"Ceará - CE","Ceará - CE v. Juventude - RS 2:0","Brasil","Depois",1,0,48,1
"3698",2,0,"Gabriel Lacerda",53,"Ceará - CE","Ceará - CE v. Juventude - RS 2:0","Brasil","Depois",1,48,53,2
"3699",2,0,"Gabriel Lacerda",53,"Ceará - CE","Ceará - CE v. Juventude - RS 2:0","Brasil","Depois",0,53,90,3
"3700",0,1,"Zé Rafael",45,"Palmeiras","Ceará - CE v. Palmeiras 1:2","Brasil","Depois",1,0,45,1
"3701",0,2,"Deyverson",72,"Palmeiras","Ceará - CE v. Palmeiras 1:2","Brasil","Depois",1,45,72,2
"3702",1,2,"Cléber",89,"Ceará - CE","Ceará - CE v. Palmeiras 1:2","Brasil","Depois",1,72,89,3
"3703",1,2,"Cléber",89,"Ceará - CE","Ceará - CE v. Palmeiras 1:2","Brasil","Depois",0,89,90,4
"3704",1,0,"Mateus Gonçalves",32,"Ceará - CE","Ceará - CE v. Palmeiras 2:0","Brasil","Antes",1,0,32,1
"3705",2,0,"Leandro Carvalho",72,"Ceará - CE","Ceará - CE v. Palmeiras 2:0","Brasil","Antes",1,32,72,2
"3706",2,0,"Leandro Carvalho",72,"Ceará - CE","Ceará - CE v. Palmeiras 2:0","Brasil","Antes",0,72,90,3
"3707",1,0,"Lima",10,"Ceará - CE","Ceará - CE v. Palmeiras 2:1","Brasil","Depois",1,0,10,1
"3708",2,0,"Vina",29,"Ceará - CE","Ceará - CE v. Palmeiras 2:1","Brasil","Depois",1,10,29,2
"3709",2,1,"Gabriel Veron",34,"Palmeiras","Ceará - CE v. Palmeiras 2:1","Brasil","Depois",1,29,34,3
"3710",2,1,"Gabriel Veron",34,"Palmeiras","Ceará - CE v. Palmeiras 2:1","Brasil","Depois",0,34,90,4
"3711",0,1,"Thiago Santos",6,"Palmeiras","Ceará - CE v. Palmeiras 2:2","Brasil","Antes",1,0,6,1
"3712",0,2,"Dudu",23,"Palmeiras","Ceará - CE v. Palmeiras 2:2","Brasil","Antes",1,6,23,2
"3713",1,2,"Felipe Azevedo",26,"Ceará - CE","Ceará - CE v. Palmeiras 2:2","Brasil","Antes",1,23,26,3
"3714",2,2,"Élton",88,"Ceará - CE","Ceará - CE v. Palmeiras 2:2","Brasil","Antes",1,26,88,4
"3715",2,2,"Élton",88,"Ceará - CE","Ceará - CE v. Palmeiras 2:2","Brasil","Antes",0,88,90,5
"3716",1,0,"Juninho Valoura",33,"Ceará - CE","Ceará - CE v. Paraná Clube 1:0","Brasil","Antes",1,0,33,1
"3717",1,0,"Juninho Valoura",33,"Ceará - CE","Ceará - CE v. Paraná Clube 1:0","Brasil","Antes",0,33,90,2
"3718",0,1,"Claudinho",56,"Red Bull Bragantino","Ceará - CE v. Red Bull Bragantino 1:2","Brasil","Depois",1,0,56,1
"3719",1,1,"Lima",63,"Ceará - CE","Ceará - CE v. Red Bull Bragantino 1:2","Brasil","Depois",1,56,63,2
"3720",1,2,"Claudinho",90,"Red Bull Bragantino","Ceará - CE v. Red Bull Bragantino 1:2","Brasil","Depois",1,63,90,3
"3721",1,2,"Claudinho",90,"Red Bull Bragantino","Ceará - CE v. Red Bull Bragantino 1:2","Brasil","Depois",0,90,90,4
"3722",0,1,"Helinho",12,"Red Bull Bragantino","Ceará - CE v. Red Bull Bragantino 2:2","Brasil","Depois",1,0,12,1
"3723",0,2,"Alerrandro",70,"Red Bull Bragantino","Ceará - CE v. Red Bull Bragantino 2:2","Brasil","Depois",1,12,70,2
"3724",1,2,"Fabricio Bruno",90,"Ceará - CE","Ceará - CE v. Red Bull Bragantino 2:2","Brasil","Depois",1,70,90,3
"3725",2,2,"Gabriel Lacerda",90,"Ceará - CE","Ceará - CE v. Red Bull Bragantino 2:2","Brasil","Depois",1,90,90,4
"3726",2,2,"Gabriel Lacerda",90,"Ceará - CE","Ceará - CE v. Red Bull Bragantino 2:2","Brasil","Depois",0,90,90,5
"3727",0,1,"Eduardo Sasha",52,"Santos FC","Ceará - CE v. Santos FC 0:1","Brasil","Antes",1,0,52,1
"3728",0,1,"Felipe Jonatan",9,"Santos FC","Ceará - CE v. Santos FC 0:1","Brasil","Depois",1,0,9,2
"3729",0,1,"Felipe Jonatan",9,"Santos FC","Ceará - CE v. Santos FC 0:1","Brasil","Depois",0,9,90,3
"3730",1,0,"Arthur Cabral",79,"Ceará - CE","Ceará - CE v. Santos FC 1:1","Brasil","Antes",1,0,79,1
"3731",1,1,"Jean Mota",87,"Santos FC","Ceará - CE v. Santos FC 1:1","Brasil","Antes",1,79,87,2
"3732",1,1,"Jean Mota",87,"Santos FC","Ceará - CE v. Santos FC 1:1","Brasil","Antes",0,87,90,3
"3733",1,0,"Vina",9,"Ceará - CE","Ceará - CE v. Sport - PE 2:1","Brasil","Depois",1,0,9,1
"3734",1,1,"Mikael",61,"Sport - PE","Ceará - CE v. Sport - PE 2:1","Brasil","Depois",1,9,61,2
"3735",2,1,"Marlon",80,"Ceará - CE","Ceará - CE v. Sport - PE 2:1","Brasil","Depois",1,61,80,3
"3736",2,1,"Marlon",80,"Ceará - CE","Ceará - CE v. Sport - PE 2:1","Brasil","Depois",0,80,90,4
"3737",1,0,"Arthur Cabral",54,"Ceará - CE","Ceará - CE v. Sport Recife - PE 1:0","Brasil","Antes",1,0,54,1
"3738",1,0,"Arthur Cabral",54,"Ceará - CE","Ceará - CE v. Sport Recife - PE 1:0","Brasil","Antes",0,54,90,2
"3739",0,1,"Germán Cano",68,"Vasco da Gama - RJ","Ceará - CE v. Vasco da Gama - RJ 0:3","Brasil","Depois",1,0,68,1
"3740",0,2,"Fellipe Bastos",78,"Vasco da Gama - RJ","Ceará - CE v. Vasco da Gama - RJ 0:3","Brasil","Depois",1,68,78,2
"3741",0,3,"Ribamar",90,"Vasco da Gama - RJ","Ceará - CE v. Vasco da Gama - RJ 0:3","Brasil","Depois",1,78,90,3
"3742",0,3,"Ribamar",90,"Vasco da Gama - RJ","Ceará - CE v. Vasco da Gama - RJ 0:3","Brasil","Depois",0,90,90,4
"3743",0,1,"Rossi",18,"Vasco da Gama - RJ","Ceará - CE v. Vasco da Gama - RJ 1:1","Brasil","Antes",1,0,18,1
"3744",1,1,"Bérgson",81,"Ceará - CE","Ceará - CE v. Vasco da Gama - RJ 1:1","Brasil","Antes",1,18,81,2
"3745",1,1,"Bérgson",81,"Ceará - CE","Ceará - CE v. Vasco da Gama - RJ 1:1","Brasil","Antes",0,81,90,3
"3746",1,0,"Calyson",28,"Ceará - CE","Ceará - CE v. Vitória - BA 2:0","Brasil","Antes",1,0,28,1
"3747",2,0,"Samuel Xavier",49,"Ceará - CE","Ceará - CE v. Vitória - BA 2:0","Brasil","Antes",1,28,49,2
"3748",2,0,"Samuel Xavier",49,"Ceará - CE","Ceará - CE v. Vitória - BA 2:0","Brasil","Antes",0,49,90,3
"3749",1,0,"Nicolás Femia",3,"Central Córdoba SdE","Central Córdoba SdE v. Atlético Tucumán 1:0","Argentina","Antes",1,0,3,1
"3750",1,0,"Nicolás Femia",3,"Central Córdoba SdE","Central Córdoba SdE v. Atlético Tucumán 1:0","Argentina","Antes",0,3,90,2
"3751",1,0,"Lucas Melano",70,"Central Córdoba SdE","Central Córdoba SdE v. Atlético Tucumán 2:0","Argentina","Depois",1,0,70,1
"3752",2,0,"Lucas Melano",86,"Central Córdoba SdE","Central Córdoba SdE v. Atlético Tucumán 2:0","Argentina","Depois",1,70,86,2
